55,43,3255
55,23,8780
56,9,5248
56,21,4228
56,35,6237
57,39,8633
57,1,334
57,24,4830
57,42,4040
57,2,3401
58,6,603
58,31,6666
58,8,4926
58,37,651
58,38,4909
59,7,9791
59,13,5293
60,22,622
60,38,7110
60,50,182
61,15,221
61,30,351
62,21,8569
62,16,5427
62,11,4907
62,18,6192
62,28,1678
63,46,68
63,16,2495
63,36,5662
63,14,9182
64,10,7996
64,26,413
65,4,8280
66,42,1253
67,42,8735
67,39,5544
67,17,8121
67,1,5414
67,16,5416
68,14,8749
68,16,5107
68,24,6318
69,37,3147
69,16,2204
70,9,5175
70,20,5849
70,28,9806
70,21,8075
71,28,825
71,10,3392
71,41,2277
72,42,1328
73,40,1173
73,13,3880
74,2,251
74,26,1637
74,41,8104
74,36,9552
74,20,1960
75,4,1954
76,16,8160
77,18,4085
77,30,3498
77,12,5874
77,46,5336
78,26,1732
79,13,1534
79,27,4100
80,46,3723
80,20,3970
80,34,8732
80,25,5726
81,34,1678
81,35,2156
81,2,9694
81,1,7133
82,44,6998
82,45,9136
82,13,6876
82,36,2642
82,22,9834
83,23,379
84,35,3710
85,7,6234
86,4,7472
86,48,3472
86,12,6499
87,32,2458
88,16,1423
88,19,4571
88,3,7647
88,47,9518
89,13,7377
89,2,7464
90,6,7066
90,36,1692
90,35,6097
91,30,2162
92,1,6419
92,16,3310
92,5,9699
93,13,2831
94,1,5846
94,23,5058
94,49,1273
95,3,4797
95,1,4332
95,36,7793
96,46,4706
96,40,3191
96,35,2598
97,39,2187
97,6,567
97,6,1053
97,32,6222
98,25,744
98,7,5401
98,23,4209
98,41,215
98,2,2757
99,21,6053
99,2,1439
99,26,1180
100,32,687
101,28,5359
102,21,7180
102,11,75
102,6,6637
102,42,1486
103,46,421
103,12,2872
103,30,4448
103,3,1299
104,10,4247
105,31,7092
105,17,5798
105,36,1842
105,41,5981
105,38,3404
106,13,8569
106,19,4655
106,33,3549
106,29,7396
106,46,5066
107,1,8389
107,18,4190
107,40,9823
107,23,6253
108,6,3478
108,3,106
108,34,8569
108,13,1662
108,39,9285
109,9,3631
109,24,6673
110,40,1366
110,37,3695
111,48,6813
112,21,8118
112,7,2923
112,5,4830
112,20,9534
112,15,3758
113,22,5697
113,24,1542
114,36,6583
114,30,9147
114,2,1948
115,13,8151
116,26,864
117,21,1818
117,28,2599
117,40,5450
118,15,6066
118,8,4200
118,48,8177
118,40,3389
118,27,7258
119,40,7632
119,29,3744
120,30,4485
120,8,6225
120,4,705
121,30,627
121,45,2780
121,20,6499
122,49,9153
122,28,4992
123,30,1268
123,34,3394
123,16,1492
123,8,4372
124,45,6734
124,41,4084
124,40,8434
125,6,6743
125,3,204
125,6,9995
125,49,6170
126,27,2576
126,19,3278
126,24,6574
127,33,4450
128,19,5183
129,19,8796
129,40,1126
130,31,9700
131,19,4983
131,8,3612
131,45,2775
131,19,2795
132,37,3935
132,27,7610
133,31,1274
133,21,824
133,39,8316
133,14,8274
133,11,9048
134,2,6579
135,50,6155
135,35,2221
135,28,3318
135,33,7534
136,26,8836
136,12,2585
136,34,7277
137,47,2490
137,17,7742
137,19,3696
137,43,4229
137,46,9870
138,2,6290
138,43,6529
138,13,6969
138,50,6018
139,43,1637
139,6,1240
140,28,6119
140,19,562
140,47,769
140,38,2843
140,32,1110
141,26,1334
141,43,4887
141,47,4440
142,17,9065
142,30,8852
142,50,802
142,15,5473
143,48,1530
143,6,8559
144,12,3132
144,41,5098
145,48,3215
146,17,8072
147,30,9646
147,42,2857
148,42,6257
149,35,162
149,47,2564
149,29,893
149,11,3464
149,50,1267
150,2,1386
150,31,9438
150,30,8234
151,17,6446
151,45,6976
151,14,3467
152,16,4292
152,11,3732
152,29,793
153,6,4248
153,25,5082
153,14,2339
154,46,198
155,25,6568
155,28,7474
155,11,489
155,34,2126
155,20,8532
156,35,2790
156,45,9565
156,24,6782
156,18,6055
156,19,2311
157,36,9264
157,3,5728
158,24,9624
159,11,1890
159,39,4116
159,34,6058
159,47,6432
159,15,3173
160,47,3960
160,40,1786
160,24,7327
160,16,4352
160,47,1213
161,49,6628
161,30,8701
161,47,6636
161,19,8819
161,3,9005
162,25,4496
162,44,4061
162,34,8724
162,38,7362
163,4,7837
163,14,8024
163,9,9061
163,28,2012
164,37,845
164,20,996
164,31,3521
165,33,1368
165,49,4207
166,6,3590
166,47,2151
166,43,3610
166,8,2998
166,6,792
167,25,3620
167,25,2949
168,8,9936
168,45,6544
169,6,8710
169,7,9122
169,20,3221
169,49,8038
170,4,3881
171,39,2567
171,16,4240
171,21,1323
172,30,8231
172,44,3151
172,2,4011
172,37,3398
173,48,6633
173,18,953
173,20,5026
173,34,4263
174,13,7752
175,46,4957
175,38,8981
176,29,1482
176,3,3971
177,31,5897
178,27,3485
179,9,9415
179,40,7499
180,6,2601
180,26,3962
181,5,265
181,9,3718
181,15,7859
182,47,1137
182,39,2531
182,37,1188
182,41,8389
182,10,5908
183,30,9461
183,33,8322
184,49,8963
185,17,6037
185,15,2387
185,26,8464
185,21,6752
185,28,2308
186,12,3580
186,3,247
186,8,9034
186,42,9974
186,33,8479
187,17,255
188,32,8961
188,39,5117
188,10,8432
188,13,1103
188,16,5809
189,10,7354
189,27,2221
189,32,2129
190,49,4201
190,34,4123
191,10,4511
191,40,302
191,3,9128
192,4,2242
192,34,7125
192,3,1760
193,46,8277
193,29,4681
193,30,6385
193,14,238
194,43,8378
194,44,9127
194,48,2315
194,25,9139
194,32,9792
195,43,679
195,13,5308
195,27,1849
195,10,7059
196,12,4967
196,24,5889
196,14,2312
196,22,1807
196,36,3243
197,37,4127
197,4,7660
197,20,7024
197,17,2348
197,21,4792
198,44,5838
198,4,5452
198,7,1065
198,46,6490
198,26,5617
199,47,5948
199,35,1985
200,43,5920
200,26,5414
200,6,3842
200,31,8605
200,39,4525
201,39,1896
201,8,2046
201,23,1783
202,7,2004
202,32,9106
202,28,5230
202,30,4885
202,19,8793
203,2,6024
204,29,2072
204,46,5551
205,43,4862
205,29,3246
205,16,3102
205,29,9077
206,15,9025
207,44,2238
207,10,1287
208,2,253
208,42,2612
208,29,5256
209,36,4890
209,44,441
209,25,4193
209,19,9140
210,25,5151
210,35,625
210,9,9600
210,37,5019
210,14,1837
211,41,3941
212,37,2866
212,44,4432
213,23,6441
213,4,4397
213,42,6937
213,42,5342
214,15,4007
214,39,5323
214,49,4462
215,43,6216
215,38,1733
215,18,7478
216,12,4461
216,39,3997
216,14,419
217,30,5829
218,37,5374
218,9,6947
218,8,7566
218,28,8767
219,25,2101
219,21,6599
219,24,6495
220,27,4207
220,25,941
220,37,5244
220,22,9217
221,30,1205
221,37,7533
222,19,1304
222,43,8230
222,50,1275
222,1,4663
222,9,1969
223,7,3823
223,11,1898
224,27,707
224,15,3147
224,35,6419
224,43,1997
225,16,5344
225,21,8260
226,32,6592
226,19,5778
226,7,5822
226,21,7708
227,27,5324
227,48,510
227,50,183
227,46,9407
227,48,2897
228,12,6164
228,13,1127
229,15,635
229,13,4836
229,45,6117
229,7,6024
229,49,4631
230,37,5348
231,28,5254
231,14,9704
231,30,4064
231,13,2581
232,28,4231
232,42,8886
233,22,6806
233,12,425
233,35,7231
233,23,417
233,18,5607
234,34,8703
234,16,3439
234,7,812
234,40,2727
235,27,7497
236,44,2043
237,5,2403
237,28,164
237,38,5267
237,45,4799
237,23,2185
238,23,1090
238,26,152
238,1,9352
238,10,9415
238,33,3718
239,28,5578
239,33,6954
239,19,1663
239,7,5369
239,6,2689
240,46,3461
240,37,7881
241,29,5943
242,27,2449
242,22,3553
243,47,254
243,8,8593
244,27,6091
244,43,3650
244,41,8963
245,1,521
245,43,5523
245,41,5266
245,38,4754
245,2,8056
246,27,2233
247,16,7299
247,38,5480
247,28,5940
247,37,1366
247,47,1863
248,28,3705
249,27,5201
249,13,5681
250,31,4892
251,18,2468
251,45,4488
252,19,162
252,3,4058
252,10,9546
252,50,7386
252,38,8324
253,13,6902
253,49,1588
253,33,2987
254,6,1516
255,25,5236
256,47,1034
256,38,5698
256,40,3035
256,49,8920
256,29,2106
257,21,7844
258,6,9082
258,20,150
258,30,4375
258,7,3263
258,34,7751
259,42,9478
259,50,9861
259,21,5695
260,3,6156
260,27,7164
260,11,1066
260,42,4410
260,4,2106
261,27,4063
261,3,5883
261,47,8170
261,31,7028
261,30,6114
262,41,1966
262,32,7630
262,22,2552
262,1,2904
263,16,8940
264,37,3023
265,29,193
265,16,5334
265,43,5771
265,24,5725
266,42,3489
266,48,6230
266,10,7362
266,21,5483
266,21,2977
267,36,747
267,42,6475
267,6,7728
267,19,9867
267,5,5414
268,39,6081
268,42,6659
268,23,2398
268,10,3121
268,23,9890
269,7,6537
269,23,782
269,5,8129
269,6,2932
269,4,1710
270,28,6886
271,33,3808
271,30,2188
272,47,2297
272,50,133
272,1,1806
272,21,1447
272,22,3722
273,27,9385
274,47,3763
274,42,8510
275,8,8552
275,21,7047
275,39,9052
275,3,2693
276,18,378
276,50,9262
276,24,4372
277,8,8853
278,26,531
278,1,6483
278,37,303
279,35,4685
279,8,9524
279,50,4745
279,47,5443
280,23,2700
280,18,3549
280,29,2130
280,26,8798
281,32,6622
281,43,750
281,30,7958
281,31,2678
281,24,7639
282,13,3914
282,4,4304
282,11,1801
282,46,3512
282,14,1603
283,8,4654
284,10,8782
284,40,9573
284,30,3390
284,14,7245
284,31,180
285,6,9841
285,24,9360
285,37,864
285,23,9328
286,28,9630
286,23,467
286,47,962
287,35,9268
287,43,1218
288,5,7791
288,21,1201
288,16,7008
288,14,4682
288,2,446
289,40,2641
289,48,896
289,48,9318
290,3,5980
291,10,4320
291,5,3046
291,8,8969
291,35,7986
291,50,6652
292,39,4355
292,10,5019
292,24,952
293,46,9690
293,9,739
293,8,7856
294,4,5089
294,30,8097
295,27,7396
295,27,9328
295,33,6644
295,15,3548
296,26,9611
296,11,4840
296,13,7738
296,23,1143
297,23,1981
297,27,7535
297,40,935
297,50,1582
297,25,9747
298,42,9550
298,13,3568
298,31,7235
298,27,8573
299,17,5680
299,11,9295
299,38,5824
299,17,7304
299,34,4230
300,42,2986
300,24,5268
300,28,3562
300,9,7935
300,9,7594
301,23,6064
301,33,5814
301,40,9267
301,36,8161
302,42,2767
302,33,2146
302,22,2497
302,5,6250
303,22,7548
303,24,9942
304,20,9831
304,28,1529
304,12,1423
304,47,8600
305,33,3395
305,39,9813
305,23,6739
305,43,1586
306,7,6636
306,37,2200
306,2,8445
307,29,3912
307,29,7541
308,18,5261
308,29,3719
308,35,8012
308,40,4256
309,11,7225
309,9,5776
309,11,2534
310,25,6172
310,16,1621
310,29,2344
310,41,7845
310,6,5479
311,40,5497
311,15,4393
311,15,8459
311,50,7759
312,19,5107
313,14,4052
313,16,2864
313,12,4658
314,41,8839
315,41,1135
316,12,7343
316,26,5055
316,20,2680
316,18,2125
317,39,1540
317,40,1726
317,33,2134
317,2,9768
317,39,7080
318,26,642
318,6,9560
318,13,3229
319,47,6537
319,13,6392
319,39,7214
319,6,3739
320,33,5167
321,35,2948
321,27,7748
321,31,3739
321,32,640
321,27,1386
322,49,9410
323,20,6488
323,30,9944
323,15,7854
323,1,3376
323,16,3997
324,42,8518
325,36,3767
325,21,7929
326,18,4842
327,27,4553
327,37,8797
328,15,8024
328,6,2195
328,38,9181
329,22,9128
329,15,2256
329,31,8264
329,7,159
330,1,1051
330,37,860
330,3,1852
330,10,9722
330,5,8553
331,17,8042
331,16,3622
331,4,52
332,8,9743
332,3,7782
332,7,8403
332,39,6202
332,10,7680
333,46,6519
333,33,6915
333,49,8260
333,39,3989
333,49,5151
334,9,1970
334,44,5842
334,17,7052
334,25,2104
334,49,9172
335,35,7332
335,29,5219
336,40,8504
336,43,7380
336,10,7716
336,19,9669
337,50,3814
337,47,4280
337,6,3566
337,31,1586
337,43,1995
338,30,5614
338,26,4760
338,48,6875
338,26,373
339,22,3449
340,26,1731
340,23,2602
340,8,8472
340,33,4147
341,49,1000
341,42,1890
341,30,1521
341,2,7309
342,20,5042
342,36,208
342,8,2075
343,28,3371
343,1,1699
343,44,7885
344,43,9899
344,27,4327
344,2,2322
345,17,1242
345,19,3815
346,47,4044
346,3,2685
346,48,7105
346,3,8475
346,46,1350
347,41,3144
347,39,9882
347,10,2762
348,28,9135
348,25,2047
348,18,2932
348,9,5907
349,23,6821
349,48,2811
349,1,5110
349,26,3403
349,11,3012
350,20,97
350,5,8345
350,49,6042
350,23,5666
351,23,2835
352,1,3041
352,31,8410
352,40,4028
352,47,2293
353,46,7829
353,2,647
354,38,5514
354,23,8416
354,39,8002
354,27,5790
354,24,3539
355,5,4344
356,43,4377
356,14,2838
356,15,9059
357,9,841
357,19,7934
357,37,1827
358,44,2639
358,13,3332
359,12,2290
359,13,2754
359,47,9965
360,50,5575
360,17,7063
361,24,6182
361,36,8804
361,33,2884
362,33,9013
362,41,2037
362,23,4922
363,43,3103
364,11,3532
364,23,2750
364,45,8385
364,3,815
364,15,1098
365,43,4063
366,18,2005
366,36,6121
366,5,6227
366,29,5132
367,16,7161
367,3,3036
367,18,9594
367,41,1288
368,20,9917
368,10,4188
368,30,5075
368,35,3070
369,20,9229
369,31,4818
370,25,5178
370,35,9589
371,20,9790
371,4,2593
372,24,9972
372,29,4388
373,41,5130
373,36,5883
373,42,3609
374,41,7700
374,46,5092
374,25,4293
375,9,5582
375,21,1888
375,47,1278
376,29,6297
376,50,3247
377,43,8043
377,38,8913
377,40,6752
377,41,7437
377,3,5196
378,3,4021
378,27,8947
378,43,5181
379,32,3950
379,36,9582
379,26,5631
379,13,9893
380,45,8920
380,25,1307
380,29,4215
380,16,7147
380,15,1934
381,10,750
381,25,9242
381,30,165
381,3,5392
381,9,4044
382,38,7253
383,48,1887
383,34,8371
384,21,7938
384,31,6099
385,44,423
385,33,3999
386,29,3333
387,19,7106
387,24,7254
387,44,6620
387,40,8209
388,50,9844
389,11,9178
390,19,9683
390,16,2482
390,16,7109
390,47,7519
391,43,8726
392,24,3566
392,5,2354
393,45,8621
393,45,7252
393,30,2165
394,20,8951
394,5,8033
394,33,8185
394,25,632
395,34,5544
396,26,7330
396,43,8346
396,29,9389
396,31,165
397,33,2671
397,2,7598
398,32,9560
398,23,7582
398,27,9227
398,28,9994
398,47,1021
399,40,6135
399,50,4964
400,22,5971
400,20,4732
401,38,9115
402,30,9078
402,3,3698
402,12,2573
402,21,3620
402,24,6572
403,6,7069
404,46,9772
404,7,875
404,21,7338
405,34,6615
405,45,2064
405,14,8091
405,25,2053
405,6,6693
406,8,1206
406,8,1475
406,10,6801
406,44,540
407,18,8316
407,34,7040
407,44,4091
407,27,7516
407,9,9666
408,50,9464
408,43,2540
408,48,3611
408,11,315
408,2,7378
409,27,4284
409,23,1060
409,26,5045
409,35,3254
410,16,1785
410,25,6218
410,37,4982
410,11,511
410,9,8985
411,28,3102
411,15,6636
411,35,9987
411,20,6157
412,31,465
412,16,8873
413,21,1751
413,15,7151
413,17,5569
413,8,4726
414,8,432
414,28,716
414,21,9219
414,46,1531
414,17,7380
415,2,480
416,20,2508
416,40,2497
416,17,9728
417,37,2572
417,37,8895
418,4,8386
418,21,1390
418,5,2954
419,20,8689
419,32,3756
419,18,7467
420,19,6590
421,37,8132
421,42,6431
421,25,6884
422,47,9514
422,22,6762
423,43,4538
423,28,409
423,12,5320
423,10,403
424,20,4595
424,18,4405
425,45,1374
425,27,1015
425,47,6868
425,23,4589
426,22,2480
426,4,6049
426,45,8777
427,22,8922
427,19,3161
427,4,7028
428,15,3967
428,31,9024
428,19,6385
429,50,4224
429,47,4263
430,35,2371
431,13,5466
431,27,1727
431,8,3450
431,9,6796
431,32,7798
432,27,3591
432,23,8595
432,40,1364
433,40,1482
433,4,3695
433,33,8408
433,39,3911
433,29,762
434,16,5266
434,18,1921
434,21,2087
435,15,8651
435,44,8998
435,15,4335
435,28,9505
435,32,32
436,38,2136
437,21,3539
437,39,7243
437,25,8806
437,20,302
437,5,3945
438,2,7662
438,25,1503
439,31,7024
440,47,2190
440,27,4911
440,22,6446
440,40,9913
441,49,4078
442,21,9934
442,11,2372
442,20,9405
442,4,712
443,6,9006
444,22,8612
445,41,4378
445,9,688
445,25,4052
445,7,79
445,38,585
446,48,6172
446,2,3006
446,29,5137
447,15,4092
447,7,8124
447,10,1990
448,8,9896
448,13,4189
448,34,4817
449,21,3203
449,23,6773
449,50,280
450,43,4947
450,7,3491
451,23,297
451,37,1662
451,47,6734
451,11,7907
451,47,2452
452,25,622
452,26,9789
452,2,5119
452,16,4064
453,6,2782
453,41,6244
453,9,1525
453,48,5748
453,26,2263
454,22,2710
454,38,3769
454,47,3539
455,35,7061
455,2,6558
455,33,3882
455,1,7352
455,16,8578
456,6,8403
456,36,9852
457,35,5335
457,5,3862
457,14,8890
457,23,9580
457,5,8179
458,19,1210
458,23,7798
459,30,4119
460,16,2853
460,25,6650
460,47,4580
460,40,821
461,11,3297
461,2,7073
461,27,467
461,12,1014
461,36,306
462,49,2436
463,11,5538
463,17,6959
464,22,3651
464,5,3217
464,34,8921
464,41,8887
465,22,6056
466,44,4429
466,21,3579
467,10,9988
467,38,2218
467,8,6289
467,44,9728
467,46,1460
468,15,4063
468,10,5730
468,25,879
468,41,2528
469,10,3367
469,36,4097
470,23,7217
470,43,3653
470,23,8595
470,4,1819
470,39,1412
471,27,3805
471,28,7243
471,49,2854
471,13,273
472,14,9888
473,7,2750
473,4,5619
473,44,3581
474,18,2896
474,1,1288
474,9,27
474,22,5103
475,15,2210
475,3,4902
475,47,1784
475,29,4620
476,8,3881
476,43,9413
476,48,8594
476,11,8039
477,22,3735
477,9,6766
478,17,7116
479,45,6481
480,42,7088
480,3,4274
480,15,5630
480,12,9835
481,24,4166
481,17,9366
482,48,8779
483,32,511
483,17,7139
483,35,1707
483,48,5085
483,11,1562
484,36,9663
485,48,462
486,46,2608
486,20,5899
486,8,4712
487,49,8939
487,30,4127
487,9,4463
487,35,6797
488,33,5685
488,23,9560
488,34,7506
488,31,5214
488,23,6584
489,45,3605
489,37,7228
490,25,8987
490,33,131
490,31,3444
491,1,3437
491,4,453
492,28,9123
492,40,5859
492,22,6948
493,13,60
493,47,2858
493,29,6223
494,19,3802
494,27,921
494,50,8941
494,23,2941
494,23,929
495,5,6560
495,3,3055
495,1,2621
495,20,5112
496,48,8371
496,28,3615
496,32,2023
496,31,292
497,23,6704
498,22,1430
498,48,3458
499,25,3457
499,46,3906
499,34,7135
499,10,7552
500,25,5611
500,48,5043
500,46,5080
501,1,9128
501,29,366
501,1,3739
501,43,4534
501,2,173
502,17,9611
502,39,6892
502,17,8541
502,9,9311
503,42,3910
503,16,5299
503,14,133
503,6,6144
504,19,246
504,10,7842
504,7,4076
504,11,7221
504,38,7813
505,9,6668
505,37,7526
505,35,8347
505,50,7411
505,16,7005
506,26,4311
507,4,4090
507,30,8815
508,46,8442
508,14,7024
508,46,3667
509,47,2052
509,27,802
509,10,8591
509,41,6292
510,28,397
511,12,3040
511,28,5075
511,34,22
512,41,2984
512,16,6127
512,22,5708
512,32,4747
513,37,8489
514,32,8812
514,38,7919
514,43,7855
515,45,6527
515,4,2305
515,50,6801
516,28,6352
516,48,2202
516,46,4421
517,19,6926
517,5,1090
517,26,6196
518,47,8316
518,10,926
519,27,2129
520,33,8007
521,12,3599
521,35,1724
521,31,5236
521,30,1135
521,44,3655
522,40,7709
522,48,7867
522,20,7017
522,34,4608
523,34,143
523,48,6701
523,11,379
523,13,8516
523,4,2662
524,19,9026
524,34,7685
525,14,7625
525,8,4733
525,24,8777
525,16,8158
526,11,2165
526,32,4451
526,15,1198
526,4,3470
527,4,1368
527,24,7834
528,33,8466
528,50,6651
528,29,6944
528,3,7106
529,27,5340
530,5,6184
530,7,9841
530,20,675
531,32,6036
531,49,7878
531,9,9298
532,21,55
532,44,7901
532,18,8116
532,35,9240
533,50,8184
533,21,944
533,1,3950
534,41,7572
534,25,3248
535,8,8561
536,3,7151
536,21,3845
536,44,4707
536,44,967
537,9,2352
538,29,5409
538,44,5840
538,8,8241
538,14,3308
538,11,5524
539,46,8317
539,25,8595
539,32,7743
539,21,5821
539,28,886
540,10,1569
540,15,8967
540,47,6721
540,26,8527
541,45,8720
542,1,3479
543,41,8326
544,22,1448
544,40,9937
544,29,4451
544,31,7756
545,16,182
546,44,3576
546,4,4216
546,3,9797
546,50,7512
547,30,9633
547,44,7010
547,15,2755
548,11,5561
548,39,6935
549,38,4263
549,50,3186
550,32,8908
550,19,8369
551,29,1986
551,21,5394
552,50,4788
552,46,1529
552,1,2678
552,20,5894
552,13,7452
553,11,1182
553,21,6303
554,22,8921
554,8,2772
555,49,9384
555,47,1668
555,29,8063
555,43,7319
556,33,2086
556,7,8340
557,49,8129
557,42,9815
557,18,229
557,19,7049
557,30,5213
558,1,5668
558,22,8510
558,5,3303
558,20,6566
559,14,2038
559,21,8045
559,36,6303
559,12,3882
560,23,1105
560,27,8667
560,36,8627
560,10,3836
560,43,224
561,41,1763
561,17,505
561,30,3781
562,36,7860
562,15,800
563,27,5743
563,30,8860
563,26,7992
564,42,2994
565,22,1180
565,2,6533
566,36,5751
566,3,6191
566,29,5011
566,36,7527
566,50,734
567,1,7505
568,20,4496
568,17,9475
568,36,1586
568,23,3360
568,27,8973
569,9,2872
569,30,3170
569,25,3040
569,28,724
570,32,3599
570,43,3141
570,25,7350
570,21,2924
571,31,2624
572,27,8949
572,4,8816
572,13,1505
573,26,3519
573,31,3639
574,25,79
574,32,5932
575,13,8100
575,43,2537
575,14,8747
575,14,4277
575,45,7123
576,43,2803
576,50,8389
577,6,9234
577,14,4888
577,25,3979
577,28,7358
577,35,1132
578,42,4621
578,46,5214
579,41,8211
579,8,874
579,10,446
579,10,3175
580,46,1529
580,50,4068
580,31,9986
580,15,5362
580,4,8254
581,50,3354
581,22,8881
581,43,7866
581,6,9296
582,9,3187
582,12,9948
583,3,1750
583,6,802
583,41,2567
583,19,8073
583,1,2013
584,6,6754
584,3,4166
584,13,6712
585,36,4433
585,14,2336
586,41,1669
586,34,8712
587,11,8067
587,46,2456
587,42,4386
587,42,5743
588,26,5376
588,39,3836
588,47,3346
588,4,2991
588,21,8290
589,12,5099
589,9,5450
589,29,1395
590,45,5867
591,21,2357
592,12,9363
592,47,618
592,16,5260
593,34,2344
593,5,7734
593,45,9605
594,12,5354
595,29,9270
595,25,3097
595,28,3976
595,49,1947
596,31,9253
596,47,7922
596,17,8364
596,3,8124
596,38,2233
597,38,3664
597,39,7294
597,48,3586
597,29,7580
598,13,8626
598,19,7198
599,32,2213
600,3,6024
600,1,5360
601,43,7062
601,42,6691
602,8,8851
602,8,3339
602,26,8920
603,29,7989
603,30,4307
603,41,7775
604,16,8686
604,34,3743
605,50,6670
606,35,8662
606,40,9709
606,14,8378
606,48,8203
607,6,7998
607,12,2141
608,33,1488
608,8,9676
608,34,7661
609,22,6069
610,20,5832
610,20,4362
611,14,8741
611,21,8617
611,4,1525
612,5,5156
612,32,1815
612,17,1383
612,40,1800
612,21,8515
613,1,7695
613,15,9547
613,46,1885
613,29,9217
614,13,7895
615,7,840
615,11,8179
615,46,1855
616,46,3979
616,42,5893
617,14,1048
617,45,7275
617,50,6644
618,22,3777
618,25,3798
618,50,8341
618,6,2980
618,1,7024
619,33,3219
620,10,3277
620,21,1717
620,24,9400
620,50,1306
620,15,812
621,36,4908
621,40,9846
621,2,1010
621,44,397
622,23,5904
622,35,2955
622,1,3319
623,17,4557
623,38,3893
624,8,6834
624,6,6652
624,32,38
624,4,2344
624,11,6800
625,43,1645
625,36,5241
625,31,5904
625,16,6703
626,12,8687
627,39,787
628,35,9026
628,47,7903
628,19,7758
629,42,2677
629,44,830
630,6,2750
630,4,2206
630,16,9054
631,39,3498
631,1,2376
631,36,4071
631,31,6959
632,13,7411
632,37,2093
633,28,3481
633,21,5620
634,40,5310
634,34,9769
634,30,1677
634,32,2318
634,44,6991
635,18,2862
635,11,7850
635,45,4890
635,19,1965
635,7,3031
636,38,7088
636,7,4563
637,12,8476
637,16,2960
637,40,3049
637,49,4336
638,17,4880
639,15,3527
640,44,5888
640,4,7407
640,47,2187
640,19,3740
641,46,8227
641,12,6855
641,40,1882
641,18,5454
642,9,638
642,7,6887
642,37,6803
643,8,8291
643,17,7219
643,35,9185
644,1,8700
644,31,7760
644,9,6074
644,1,3154
645,49,3713
645,47,1890
646,1,8111
647,42,9430
647,47,5341
648,50,691
648,42,1547
649,43,1422
649,16,8288
649,50,6933
649,2,5247
649,25,5973
650,35,3887
650,37,6713
651,17,2990
651,41,7233
652,45,9790
653,25,4026
653,35,4209
653,47,910
654,1,9166
654,47,9289
655,33,6734
655,22,374
655,1,1166
655,26,964
655,47,1212
656,15,4435
656,8,7910
656,19,9182
657,22,1008
658,28,3302
658,5,8232
658,49,5734
658,16,6572
658,41,3395
659,49,8990
659,11,8674
659,13,8926
659,31,1632
660,7,1724
660,26,7021
661,41,8060
661,39,3155
662,16,9807
662,49,2761
662,46,7906
662,12,9653
662,1,5024
663,15,1049
663,41,439
663,21,2418
663,49,9390
663,20,622
664,7,3127
664,49,2906
664,21,8443
664,22,1645
665,42,6519
665,8,4379
665,20,2589
666,30,3974
666,19,3057
667,48,8150
667,45,4029
667,25,557
667,44,3561
667,48,3824
668,26,5907
668,41,8774
669,7,7080
669,30,9072
670,8,2873
670,30,2061
670,2,5837
670,3,513
670,28,1976
671,47,7757
671,8,1513
672,22,9569
672,42,3681
